,DATE,A(1),period,A(3),"H(SV,L)","H(RV,L)",H(SV),H(RV),"L(SV,20)","L(SV,40)","L(RV,20)","L(RV,40)",future,dataset
2451,2005-11-15,4.2588793464772964e-05,5,3.3996848665590166e-05,2.6914940101054586e-05,2.6649567308656654e-05,3.4758580772561345e-05,3.548901418018628e-05,2.7496011e-05,2.4791563e-05,2.2183882e-05,2.6895003e-05,1.9416930906841953e-05,training
2452,2005-11-16,4.183667070324827e-05,5,3.630693692990815e-05,2.5770098636808603e-05,2.5470752905481818e-05,3.375911211162391e-05,3.439789923852092e-05,2.7135324e-05,2.4983456e-05,2.197628e-05,2.7237373e-05,1.7993353053037077e-05,training
2453,2005-11-17,3.855531035418191e-05,5,3.4851502260091e-05,2.116455120833947e-05,2.1646900782429027e-05,2.8696220947716114e-05,3.061647832988715e-05,2.6319076e-05,2.5207395e-05,2.1451668e-05,2.577627e-05,1.5920020127278906e-05,training
2454,2005-11-18,4.2690480122366234e-05,5,3.69155924968562e-05,2.593185070880983e-05,2.56016563804213e-05,3.289740755659006e-05,3.337168136322287e-05,2.6345142e-05,2.568021e-05,2.156226e-05,2.6665683e-05,1.533339381656965e-05,training
2455,2005-11-21,3.905571025563695e-05,5,3.4114378511999405e-05,2.3106123940319303e-05,2.3540096598516124e-05,2.9367919217343093e-05,3.134307781491771e-05,2.5745781e-05,2.5123372e-05,2.1174752e-05,2.561361e-05,1.6203301824994702e-05,training
2456,2005-11-22,3.909558581920147e-05,5,3.486785586946435e-05,2.179316497403154e-05,2.282410795813693e-05,2.7973641682292162e-05,3.067524502769943e-05,2.5267034e-05,2.4542771e-05,2.0862219e-05,2.499704e-05,2.0081170037745223e-05,training
2457,2005-11-23,3.649292922136453e-05,5,3.209910945676168e-05,2.000903521653022e-05,2.0455700753319334e-05,2.673507455518372e-05,2.866267245427267e-05,2.4429584e-05,2.4319379e-05,2.0237661e-05,2.38856e-05,2.123781297715712e-05,training
2458,2005-11-25,3.0772557109238586e-05,5,2.80045437994368e-05,1.479301970552518e-05,1.4820967512573896e-05,2.331256169995148e-05,2.4701447497466725e-05,2.2923332e-05,2.408125e-05,1.8801935e-05,2.2593349e-05,2.2531393566564726e-05,training
2459,2005-11-28,4.048843733101276e-05,5,3.2873689714736355e-05,2.0565590233323443e-05,1.9811848538106987e-05,3.046787007700064e-05,2.8822867207389764e-05,2.2975617e-05,2.4975594e-05,1.901408e-05,2.2893444e-05,2.1879826390690164e-05,training
2460,2005-11-29,4.2321118956411104e-05,5,3.3694020272646666e-05,2.0963432031563735e-05,2.0689845411107786e-05,2.961417776455264e-05,2.9639011557429925e-05,2.3299248e-05,2.4833067e-05,1.9385623e-05,2.3462982e-05,2.2167523889551796e-05,training
2461,2005-11-30,5.3652095794660575e-05,5,4.422800011117734e-05,2.5953493091213775e-05,2.55972628769078e-05,3.8102952856565225e-05,3.6145397015093104e-05,2.5018171e-05,2.5616639e-05,2.0581328e-05,2.7196751e-05,2.0448629037541193e-05,training
2462,2005-12-01,4.0834666372264676e-05,5,3.7838095537600854e-05,2.090777037356861e-05,2.1875540069896803e-05,2.745616151016724e-05,3.025769307279719e-05,2.52035e-05,2.4485564e-05,2.0650574e-05,2.6427353e-05,2.353159421050626e-05,training
2463,2005-12-02,3.5628322627999266e-05,5,3.602885329699507e-05,2.096392613921258e-05,2.0346918823580346e-05,2.7420744766290684e-05,2.8085641652211202e-05,2.4181496e-05,2.396923e-05,1.997478e-05,2.3874281e-05,2.5270525702216917e-05,training
2464,2005-12-05,3.804262340053559e-05,5,3.317860649195016e-05,2.173069440457176e-05,2.1161507540805044e-05,2.8393216869601593e-05,2.880113234674552e-05,2.3847339e-05,2.3985078e-05,1.9780133e-05,2.349666e-05,2.6370384985737134e-05,training
2465,2005-12-06,4.340106063630732e-05,5,3.5499644668013735e-05,2.449517994248702e-05,2.358049065279996e-05,3.307164105941935e-05,3.136394316794784e-05,2.4396617e-05,2.3868635e-05,2.018787e-05,2.4279265e-05,2.9412225817853256e-05,training
2466,2005-12-07,4.719981101154504e-05,5,3.941354915852164e-05,2.521105828673874e-05,2.4387483264872475e-05,3.5167579315854196e-05,3.2606847113284e-05,2.559283e-05,2.4240511e-05,2.0896667e-05,2.6391086e-05,2.6744646924450438e-05,training
2467,2005-12-08,5.2407316816315805e-05,5,4.490780926833178e-05,2.806254624392391e-05,2.7467537882408853e-05,3.8141928706610854e-05,3.620427930998884e-05,2.781352e-05,2.5529182e-05,2.1985881e-05,3.1278472e-05,2.4279890851287872e-05,training
2468,2005-12-09,4.215581975193379e-05,5,3.9968221882923406e-05,2.481146787560759e-05,2.4822124530086286e-05,3.0380342517389062e-05,3.182849297957327e-05,2.7633681e-05,2.4753692e-05,2.1966725e-05,2.9091083e-05,2.3383434556657534e-05,training
2469,2005-12-12,4.2171209457050276e-05,5,4.014208008249376e-05,2.6019160887602736e-05,2.5238305334617065e-05,3.2103053766949234e-05,3.1914613144758795e-05,2.7446287e-05,2.4569445e-05,2.2009608e-05,2.7730302e-05,2.280794890793585e-05,training
2470,2005-12-13,5.481934098705987e-05,5,4.546312555017285e-05,2.9807589399446754e-05,3.1627169758601315e-05,3.4320348274322633e-05,3.915253594577891e-05,3.0002284e-05,2.6788412e-05,2.338395e-05,3.3063978e-05,1.8649225310187286e-05,training
2471,2005-12-14,3.718641276235591e-05,5,3.5550195614896673e-05,2.1749211268926586e-05,2.282591405218509e-05,2.7170380954101698e-05,2.9976834167606204e-05,2.7283415e-05,2.3778075e-05,2.209729e-05,2.6707625e-05,2.0228209499884393e-05,training
2472,2005-12-15,4.31552627500905e-05,5,4.0835646405382574e-05,2.5582776676120614e-05,2.4885997823236756e-05,3.2423225142035255e-05,3.205183833010544e-05,2.7029715e-05,2.4050265e-05,2.2067048e-05,2.6686952e-05,1.8230850732395788e-05,training
2473,2005-12-16,3.8790755680792e-05,5,3.36015325557006e-05,2.3476696953214088e-05,2.2397292333833477e-05,3.060444598851827e-05,2.9673877573625282e-05,2.5853105e-05,2.3987846e-05,2.1365204e-05,2.4965973e-05,1.6439979188561244e-05,training
2474,2005-12-19,4.001098581695678e-05,5,3.557052097619193e-05,2.3593613953492235e-05,2.2742349568168666e-05,3.059560356248909e-05,3.009580218834465e-05,2.5349676e-05,2.4235265e-05,2.0982816e-05,2.4524708e-05,1.6967344901418456e-05,training
2475,2005-12-20,3.9208572849875955e-05,5,3.392855967247422e-05,2.1449302756053715e-05,2.0909633288226875e-05,2.8281659331029676e-05,2.8399048612452687e-05,2.4920539e-05,2.4270723e-05,2.0600573e-05,2.4076473e-05,1.6041555650351456e-05,training
2476,2005-12-21,4.31135092616244e-05,5,3.674653411944114e-05,2.4320048732792054e-05,2.3385357817943316e-05,3.265239303809924e-05,3.078278331764452e-05,2.5265108e-05,2.4848632e-05,2.0822286e-05,2.4800525e-05,1.377778043630681e-05,training
2477,2005-12-22,3.565769676063249e-05,5,3.212720246776302e-05,1.8642636244392138e-05,1.889443988355564e-05,2.4871507777814445e-05,2.660432749436646e-05,2.4297076e-05,2.4256884e-05,2.0103222e-05,2.3372644e-05,1.4671836069411347e-05,training
2478,2005-12-23,3.2068289092866594e-05,5,2.9920567494145532e-05,1.6127925605330385e-05,1.552640724108355e-05,2.362450753114623e-05,2.4299633347344163e-05,2.3095654e-05,2.4231036e-05,1.898871e-05,2.247258e-05,2.2332034563620794e-05,training
2479,2005-12-27,4.199057971720337e-05,5,3.3788916665597746e-05,2.1775459903483678e-05,2.0894630948777474e-05,3.26795589401975e-05,2.9308033988815714e-05,2.3339946e-05,2.4836501e-05,1.930119e-05,2.2855813e-05,2.3375469868298572e-05,training
2480,2005-12-28,3.5733400479649624e-05,5,2.9940443189917634e-05,1.8064294882696686e-05,1.7621125934991974e-05,2.5520955349694122e-05,2.600271932424426e-05,2.2965169e-05,2.4528965e-05,1.8900526e-05,2.2665754e-05,2.6318722507534613e-05,training
2481,2005-12-29,3.461588513476809e-05,5,3.127736488038755e-05,1.6487971695270213e-05,1.5984109309793884e-05,2.4373440023726374e-05,2.4673000431186915e-05,2.258583e-05,2.447186e-05,1.8490147e-05,2.247168e-05,2.8209415843182124e-05,training
2482,2005-12-30,3.901374937198998e-05,5,3.2191420408273715e-05,1.8616318765914468e-05,1.8258552028279225e-05,2.671617028268368e-05,2.6808022879420294e-05,2.2690192e-05,2.4970164e-05,1.8729865e-05,2.2659637e-05,2.7608307700409983e-05,training
2483,2006-01-03,6.08226844661604e-05,5,4.6787360163285085e-05,2.528055674539213e-05,2.822803329135441e-05,3.2057191220083355e-05,3.9729128055022246e-05,2.4820685e-05,2.5591342e-05,2.038124e-05,2.5941672e-05,2.16331467462635e-05,training
2484,2006-01-04,4.590736481354761e-05,5,4.115693036982585e-05,2.458218783071818e-05,2.4657084796079983e-05,3.204525829715154e-05,3.315582978325215e-05,2.6094567e-05,2.601679e-05,2.1083893e-05,2.7618215e-05,2.0101243402577542e-05,training
2485,2006-01-05,4.678160636309492e-05,5,4.6131265523339606e-05,2.7098248005360403e-05,2.6729693851375106e-05,3.445144136672169e-05,3.4592820722612826e-05,2.7524373e-05,2.6602716e-05,2.1775231e-05,2.9268682e-05,1.778081831700461e-05,training
2486,2006-01-06,4.171305679996147e-05,5,3.855351848744105e-05,2.5638758753631577e-05,2.58892242285525e-05,3.0783641653244216e-05,3.275155064482317e-05,2.7479522e-05,2.6310443e-05,2.1751883e-05,2.7656195e-05,1.7741912769735905e-05,training
2487,2006-01-09,3.675734554479902e-05,5,3.4878828270902155e-05,2.2340997422633662e-05,2.2716458908034756e-05,2.7966097829437472e-05,3.0076598194491945e-05,2.5825382e-05,2.558817e-05,2.0974774e-05,2.454942e-05,1.9345996025438026e-05,training
2488,2006-01-10,3.8393482321532834e-05,5,3.381578037905009e-05,2.1860628300960962e-05,2.152865535297844e-05,2.7951834453257134e-05,2.8823932009787026e-05,2.500312e-05,2.5014711e-05,2.062792e-05,2.3833561e-05,2.3873119046146476e-05,training
2489,2006-01-11,4.01569975807253e-05,5,3.374323122747395e-05,2.1722985071035504e-05,2.1707340605948255e-05,2.7913392726895165e-05,2.91605184847291e-05,2.4705345e-05,2.544962e-05,2.050991e-05,2.387205e-05,2.381820968494545e-05,training
2490,2006-01-12,3.80713333336022e-05,5,3.308400390888794e-05,2.053055006553825e-05,1.977190883475248e-05,2.7854187398382485e-05,2.740908819954777e-05,2.4089471e-05,2.5601863e-05,2.0141333e-05,2.350457e-05,3.0403593750341005e-05,training
2491,2006-01-13,4.156701548142064e-05,5,3.562163789378055e-05,2.0807523825446018e-05,2.1101217343337084e-05,2.719237379859057e-05,2.8854155702552917e-05,2.423864e-05,2.5715206e-05,2.0272508e-05,2.3907545e-05,3.271785427313693e-05,training
2492,2006-01-17,4.2778657418245374e-05,5,3.627185680251063e-05,2.1609621970285533e-05,2.245930077607057e-05,2.7304721735284548e-05,2.9996479829665545e-05,2.4569468e-05,2.582526e-05,2.0484811e-05,2.4545672e-05,3.3256581704528176e-05,training
2493,2006-01-18,5.538712619895892e-05,5,4.574481566667005e-05,2.804773848849229e-05,2.8509689549234715e-05,3.591133023220352e-05,3.750647721494891e-05,2.6860398e-05,2.6905162e-05,2.1802765e-05,2.9254672e-05,3.595080614358e-05,training
2494,2006-01-19,3.99508821017514e-05,5,3.762074784984669e-05,2.3541317965437092e-05,2.3013349822351725e-05,2.9772213991648405e-05,3.021958260549491e-05,2.6217767e-05,2.6162994e-05,2.1376596e-05,2.6862474e-05,3.753535337945809e-05,training
2495,2006-01-20,6.279115452942554e-05,5,5.427901779387083e-05,3.4776033792656275e-05,3.3710838960499665e-05,4.987341346737713e-05,4.334078965404005e-05,3.0168754e-05,2.7486965e-05,2.3338122e-05,3.4214576e-05,3.3807136704944975e-05,training
2496,2006-01-23,5.0254148343523755e-05,5,4.454993631285213e-05,3.2153605755668576e-05,3.121375195014913e-05,3.968994286400489e-05,3.8288638852587215e-05,3.1868505e-05,2.6136433e-05,2.4159483e-05,3.5160152e-05,3.0350426453679243e-05,training
2497,2006-01-24,4.4800900258606836e-05,5,4.5980631970332724e-05,3.01580677411864e-05,2.9314852901474192e-05,3.601237889663806e-05,3.590305303750884e-05,3.1623396e-05,2.5050998e-05,2.4183872e-05,3.304522e-05,3.240348407239715e-05,training
2498,2006-01-25,6.550054490520384e-05,5,5.520256974611706e-05,3.846161754760009e-05,3.7788409821553475e-05,4.9650164008250205e-05,4.693110381556316e-05,3.7292753e-05,3.184584e-05,2.6995633e-05,3.895844e-05,2.832275734010108e-05,training
2499,2006-01-26,4.589886083135486e-05,5,4.346345103797612e-05,3.245002174751035e-05,3.2337647274230524e-05,3.674477286296048e-05,3.836216545976141e-05,3.6151167e-05,2.7566193e-05,2.6708898e-05,3.6182417e-05,3.083406957297325e-05,training
2500,2006-01-27,4.879639755579179e-05,5,4.88226198206812e-05,3.114949421276633e-05,3.243356469449106e-05,3.5008758445309663e-05,3.86933096020277e-05,3.611526e-05,2.7243374e-05,2.7111837e-05,3.5588862e-05,3.314920832888828e-05,training
2501,2006-01-30,3.727855595764125e-05,5,3.590233494118558e-05,2.5050327905627787e-05,2.493510137135045e-05,3.0601586150071894e-05,3.222528697319921e-05,3.0904368e-05,2.5265204e-05,2.4671888e-05,2.885385e-05,3.337707826248789e-05,training
2502,2006-01-31,5.2507545267531014e-05,5,4.523614258966819e-05,3.4247185749512775e-05,3.316446958742013e-05,4.266487370557172e-05,4.030107928766262e-05,3.196801e-05,2.6650074e-05,2.5560706e-05,3.1965024e-05,3.4031137328532647e-05,training
2503,2006-02-01,5.018255674086188e-05,5,4.235842496325839e-05,3.082663353515947e-05,3.1209743124442785e-05,3.620792135418438e-05,3.812302413490046e-05,3.2246313e-05,2.6733082e-05,2.5890411e-05,3.3474756e-05,3.1976576592367514e-05,training
2504,2006-02-02,5.5325674627940144e-05,5,4.988461593386371e-05,3.5312526952273764e-05,3.401286651331646e-05,4.589335354657468e-05,4.1235983068881325e-05,3.4172703e-05,3.0436297e-05,2.7038583e-05,3.643213e-05,2.8842197977519333e-05,training
2505,2006-02-03,5.7486827076898734e-05,5,5.1307548434006734e-05,3.515238367949081e-05,3.58428221098706e-05,4.064974708600081e-05,4.313054083538304e-05,3.6757112e-05,3.1266423e-05,2.8521936e-05,3.9045924e-05,2.9495867786884988e-05,training
2506,2006-02-06,3.813392049804607e-05,5,4.037290418351309e-05,2.821287373737818e-05,2.727131792421009e-05,3.330871267862056e-05,3.3937782313006094e-05,3.191933e-05,2.6358337e-05,2.5502293e-05,3.1917352e-05,3.096373803353296e-05,training
2507,2006-02-07,5.496271310642643e-05,5,4.950476137938408e-05,3.6670941020922446e-05,3.5489060007306855e-05,4.514662896934516e-05,4.227481753575134e-05,3.3940254e-05,2.9151961e-05,2.6751037e-05,3.4887733e-05,3.0281048370909885e-05,training
2508,2006-02-08,4.247026941948292e-05,5,3.7862993501391654e-05,2.791807921135954e-05,2.9359965571649947e-05,3.233687787568149e-05,3.583473731292505e-05,3.1973257e-05,2.5640957e-05,2.5535075e-05,3.224404e-05,3.411634640944968e-05,training
2509,2006-02-09,4.3560031477952436e-05,5,4.1844086406983695e-05,2.988674116739485e-05,2.8762265730913887e-05,3.647088684723371e-05,3.546950492802355e-05,3.0971638e-05,2.7179198e-05,2.4884606e-05,3.1068997e-05,3.316698167005628e-05,training
2510,2006-02-10,5.994053374733212e-05,5,4.910642455059185e-05,3.489222516719362e-05,3.532165968443405e-05,4.225555603654197e-05,4.369010162264051e-05,3.4189557e-05,2.78084e-05,2.6894977e-05,3.5911286e-05,2.7020653011473036e-05,training
2511,2006-02-13,4.364392411749745e-05,5,4.088100170243411e-05,3.093647835733606e-05,3.029798000439167e-05,3.603952266488145e-05,3.652540310712423e-05,3.2770553e-05,2.612238e-05,2.6003645e-05,3.3864402e-05,2.7652395454224694e-05,training
2512,2006-02-14,5.2400073444913305e-05,5,4.92675567056419e-05,3.242848532892038e-05,3.394985897097036e-05,3.661453803077289e-05,4.060897650447402e-05,3.417867e-05,2.6207419e-05,2.6858299e-05,3.58021e-05,2.443065122259301e-05,training
2513,2006-02-15,5.68669820187656e-05,5,4.860042093411088e-05,3.7051030797793604e-05,3.7667250953997055e-05,4.1720964732331626e-05,4.4091816008766995e-05,3.679471e-05,2.8039498e-05,2.8381439e-05,3.8469763e-05,2.171794855924751e-05,training
2514,2006-02-16,3.999636284839705e-05,5,4.065993726973988e-05,2.9200879112025955e-05,2.922170775330819e-05,3.376921215860109e-05,3.561382418930377e-05,3.3023323e-05,2.4566772e-05,2.615536e-05,3.3801003e-05,2.2282892967444415e-05,training
2515,2006-02-17,3.6868812501896086e-05,5,3.767335363937788e-05,2.563765483148297e-05,2.4679945669219604e-05,3.187997400523992e-05,3.221963676611943e-05,2.9255176e-05,2.6296948e-05,2.374173e-05,2.7972887e-05,2.2370502761040805e-05,training
2516,2006-02-21,4.6015321149402447e-05,5,3.8340112137867686e-05,3.0627152888971547e-05,2.9492135003841888e-05,3.8246044252770664e-05,3.6485276381076385e-05,2.9190547e-05,2.611411e-05,2.379164e-05,2.9420893e-05,2.25249669199618e-05,training
2517,2006-02-22,4.030648246316595e-05,5,3.4884390227586254e-05,2.3867274395661944e-05,2.53176670477803e-05,2.938719348256495e-05,3.266349930525424e-05,2.7938042e-05,2.5598029e-05,2.2888926e-05,2.7609709e-05,2.1565969220617387e-05,training
2518,2006-02-23,4.668420085833123e-05,5,4.099541232299006e-05,2.8031416623863738e-05,2.7241956138480397e-05,3.632909888591866e-05,3.487517934154634e-05,2.8339895e-05,2.668489e-05,2.3101578e-05,2.9656112e-05,2.098558771261048e-05,training
2519,2006-02-24,4.211701740969921e-05,5,3.7168620786587405e-05,2.527128448453068e-05,2.5411269919856788e-05,3.1016168380365534e-05,3.255017155680437e-05,2.7893528e-05,2.5720308e-05,2.2736785e-05,2.8807632e-05,2.3190899998292668e-05,training
2520,2006-02-27,3.719767690998519e-05,5,3.5193419147054094e-05,2.260679374776277e-05,2.28224708984138e-05,2.8343565243752665e-05,3.0127640843293106e-05,2.6462409e-05,2.4906118e-05,2.1691745e-05,2.5605354e-05,2.663619113412685e-05,training
2521,2006-02-28,4.6595139479172255e-05,5,3.9384984933404964e-05,2.83773444474207e-05,2.7195114819845e-05,3.852271980752452e-05,3.457891715448969e-05,2.712301e-05,2.6452542e-05,2.221672e-05,2.7818825e-05,2.7049271813155085e-05,training
2522,2006-03-01,3.670665420416281e-05,5,3.2690451904583246e-05,2.1180072127166585e-05,2.201985483706897e-05,2.718676149943202e-05,2.961024798603232e-05,2.5761721e-05,2.5820851e-05,2.1202091e-05,2.4995252e-05,3.1621713344919214e-05,training
2523,2006-03-02,4.4505599434204376e-05,5,3.925531434754134e-05,2.498686787664269e-05,2.5402481837958813e-05,3.1124233624630725e-05,3.2998381846100276e-05,2.6132346e-05,2.6185184e-05,2.1464151e-05,2.6377826e-05,3.0324465625042358e-05,training
2524,2006-03-03,5.0395186889514e-05,5,4.127035641149003e-05,2.8298048615726068e-05,2.8467177741722958e-05,3.537174828173171e-05,3.645377763162587e-05,2.7527627e-05,2.7036986e-05,2.2311673e-05,3.041877e-05,3.078542006621695e-05,training
2525,2006-03-06,5.013040490270865e-05,5,4.4157197658200656e-05,3.137803163045091e-05,3.0173841254823795e-05,4.092396939254352e-05,3.730277979395934e-05,2.9116396e-05,2.6667005e-05,2.3185494e-05,3.3714467e-05,2.814393425467943e-05,training
2526,2006-03-07,4.8145737048520544e-05,5,4.453915777980312e-05,2.8715005413703664e-05,2.950329186215388e-05,3.3645159262258086e-05,3.635547566093668e-05,3.0310264e-05,2.5172561e-05,2.3823903e-05,3.4907636e-05,2.4840330887001785e-05,training
2527,2006-03-08,5.3870412000387356e-05,5,4.796274146089923e-05,3.377836007801067e-05,3.4426442203146955e-05,3.8170152568600307e-05,4.068072596103377e-05,3.283055e-05,2.6634829e-05,2.5117335e-05,3.8233273e-05,2.017843843131889e-05,training
2528,2006-03-09,3.9636068460217175e-05,5,3.8781948944187e-05,2.864067286667962e-05,2.712269098208738e-05,3.456178146073056e-05,3.3342192819512575e-05,3.0456042e-05,2.5454718e-05,2.3976158e-05,3.2190055e-05,2.1064428084238502e-05,training
2529,2006-03-10,5.2125490126516175e-05,5,4.678097530603089e-05,3.225399519209834e-05,3.3033153984735235e-05,3.675139210628578e-05,3.951944380264817e-05,3.211787e-05,2.6197024e-05,2.4987554e-05,3.546019e-05,1.733947363838711e-05,training
2530,2006-03-13,4.02149533050364e-05,5,3.64432107315869e-05,2.6724477493243367e-05,2.649030432548268e-05,3.17512881653156e-05,3.3043106037055766e-05,2.9755834e-05,2.541581e-05,2.3843222e-05,3.0697778e-05,1.7038496184087072e-05,training
2531,2006-03-14,3.5744868133367e-05,5,3.5576988505794336e-05,1.820176873911939e-05,2.1943995053694376e-05,2.5328426237397406e-05,2.957334228037983e-05,2.6751139e-05,2.3790413e-05,2.2057371e-05,2.5311556e-05,2.153878074764266e-05,training
2532,2006-03-15,3.6370878671086106e-05,5,3.191366141288733e-05,2.0284149359041635e-05,2.0463611362612628e-05,2.667646870305274e-05,2.8342298049556387e-05,2.5217805e-05,2.4374849e-05,2.0896747e-05,2.3839926e-05,2.3694775953262084e-05,training
